061.126.056.000,1031682048
061.134.091.000,1032215296
061.141.105.000,1032677632
061.141.200.000,1032701952
061.142.190.000,1032764928
061.152.025.000,1033378048
061.165.066.000,1034240512
061.166.246.000,1034352128
061.177.105.000,1035036928
061.179.018.000,1035145728
061.180.149.000,1035244800
061.185.002.000,1035534848
061.185.238.000,1035595264
061.192.029.000,1036000512
061.197.236.000,1036381184
061.210.233.000,1037232384
061.215.061.000,1037516032
061.231.160.000,1038589952
061.233.175.000,1038724864
061.252.001.000,1039925504
062.002.012.000,1040321536
062.006.129.000,1040613632
062.014.237.000,1041165568
062.028.002.000,1042022912
062.029.137.000,1042123008
062.037.033.000,1042620672
062.053.125.000,1043692800
062.061.237.000,1044245760
062.067.097.000,1044603136
062.071.205.000,1044892928
062.073.142.000,1045007872
062.078.030.000,1045306880
062.080.208.000,1045483520
062.081.068.000,1045513216
062.081.240.000,1045557248
062.082.188.000,1045609472
062.097.097.000,1046569216
062.104.213.000,1047057664
062.112.054.000,1047541248
062.112.137.000,1047562496
062.113.194.000,1047642624
062.127.102.000,1048536576
062.130.161.000,1048748288
062.137.111.000,1049194240
062.142.196.000,1049543680
062.157.251.000,1050540800
062.164.109.000,1050963200
062.172.255.000,1051524864
062.174.094.000,1051614720
062.179.106.000,1051945472
062.180.081.000,1052004608
062.183.071.000,1052198656
062.183.241.000,1052242176
062.184.002.000,1052246528
062.202.086.000,1053447680
062.205.021.000,1053627648
062.211.207.000,1054068480
062.220.073.000,1054624000
062.229.140.000,1055230976
062.229.208.000,1055248384
062.243.075.000,1056131840
062.247.024.000,1056380928
063.006.073.000,1057376512
063.007.184.000,1057470464
063.023.018.000,1058476544
063.025.100.000,1058628608
063.040.191.000,1059634944
063.052.032.000,1060380672
063.052.210.000,1060426240
063.068.042.000,1061431808
063.081.110.000,1062301184
063.082.119.000,1062369024
063.092.044.000,1063005184
063.093.033.000,1063067904
063.106.247.000,1063974656
063.118.000.000,1064697856
063.122.227.000,1065018112
063.125.065.000,1065173248
063.140.148.000,1066177536
063.147.053.000,1066611968
063.154.228.000,1067115520
063.160.169.000,1067493632
063.165.233.000,1067837696
063.166.166.000,1067886080
063.174.187.000,1068415744
063.194.105.000,1069705472
063.211.136.000,1070827520
063.218.197.000,1071301888
063.219.117.000,1071346944
063.220.070.000,1071400448
063.234.038.000,1072309760
063.235.195.000,1072415488
063.241.103.000,1072785152
063.252.189.000,1073528064
064.009.239.000,1074392832
064.017.231.000,1074915072
064.035.094.000,1076059648
064.053.031.000,1077223168
064.053.136.000,1077250048
064.061.124.000,1077771264
064.064.156.000,1077976064
064.068.020.000,1078203392
064.070.103.000,1078355712
064.073.122.000,1078557184
064.077.049.000,1078800640
064.080.180.000,1079030784
064.081.142.000,1079086592
064.083.200.000,1079232512
064.085.081.000,1079333120
064.085.156.000,1079352320
064.092.104.000,1079797760
064.094.210.000,1079955968
064.095.112.000,1079996416
064.099.089.000,1080252672
064.101.143.000,1080397568
064.122.104.000,1081763840
064.125.240.000,1081995264
064.126.058.000,1082014208
064.128.026.000,1082137088
064.143.081.000,1083134208
064.159.137.000,1084197120
064.161.022.000,1084298752
064.164.243.000,1084551936
064.172.075.000,1085033216
064.173.186.000,1085127168
064.180.197.000,1085588736
064.182.146.000,1085706752
064.191.064.000,1086275584
064.193.053.000,1086403840
064.193.072.000,1086408704
064.193.250.000,1086454272
064.198.188.000,1086766080
064.199.139.000,1086819072
064.206.220.000,1087298560
064.210.071.000,1087522560
064.211.203.000,1087621888
064.214.209.000,1087820032
064.219.004.000,1088095232
064.229.248.000,1088813056
064.230.015.000,1088818944
064.237.084.000,1089295360
065.003.076.000,1090735104
065.003.086.000,1090737664
065.010.175.000,1091219200
065.024.197.000,1092142336
065.030.144.000,1092521984
065.035.025.000,1092819200
065.051.133.000,1093895424
065.061.124.000,1094548480
065.066.086.000,1094866432
065.078.009.000,1095633152
065.081.077.000,1095847168
065.083.244.000,1096020992
065.085.031.000,1096097536
065.086.000.000,1096155136
065.087.039.000,1096230656
065.087.083.000,1096241920
065.089.227.000,1096409856
065.090.183.000,1096464128
065.105.027.000,1097407232
065.107.180.000,1097577472
065.108.116.000,1097626624
065.117.237.000,1098247424
065.134.243.000,1099363072
065.136.023.000,1099437824
065.149.143.000,1100320512
065.154.072.000,1100630016
065.174.144.000,1101959168
065.175.152.000,1102026752
065.184.204.000,1102629888
065.185.150.000,1102681600
065.196.171.000,1103407872
065.208.005.000,1104151808
065.210.034.000,1104290304
065.211.056.000,1104361472
065.212.139.000,1104448256
065.229.008.000,1105528832
065.236.201.000,1106036992
065.245.173.000,1106619648
065.246.013.000,1106644224
065.253.085.000,1107121408
065.253.113.000,1107128576
066.017.206.000,1108463104
066.031.054.000,1109341696
066.033.062.000,1109474816
066.041.162.000,1110024704
066.042.073.000,1110067456
066.055.194.000,1110950400
066.058.137.000,1111132416
066.061.187.000,1111341824
066.062.068.000,1111376896
066.076.051.000,1112290048
066.080.086.000,1112561152
066.084.203.000,1112853248
066.104.132.000,1114145792
066.115.070.000,1114850816
066.122.129.000,1115324672
066.129.170.000,1115793920
066.131.026.000,1115888128
066.142.147.000,1116640000
066.143.140.000,1116703744
066.157.205.000,1117637888
066.158.196.000,1117701120
066.160.255.000,1117847296
066.169.142.000,1118408192
066.180.040.000,1119102976
066.180.231.000,1119151872
066.199.169.000,1120381184
066.218.140.000,1121618944
066.219.122.000,1121679872
066.222.062.000,1121861120
066.226.209.000,1122160896
066.229.007.000,1122305792
066.233.145.000,1122603264
066.236.152.000,1122801664
066.240.164.000,1123066880
066.250.211.000,1123734272
067.001.234.000,1124198912
067.009.034.000,1124672000
067.016.026.000,1125128704
067.019.227.000,1125376768
067.025.037.000,1125721344
067.034.068.000,1126319104
067.042.009.000,1126828288
067.043.219.000,1126947584
067.044.114.000,1126986240
067.044.126.000,1126989312
067.050.071.000,1127368448
067.050.212.000,1127404544
067.055.197.000,1127728384
067.068.247.000,1128593152
067.073.232.000,1128916992
067.076.161.000,1129095424
067.087.223.000,1129832192
067.093.195.000,1130218240
067.094.141.000,1130269952
067.104.209.000,1130942720
067.112.101.000,1131439360
067.114.138.000,1131579904
067.133.094.000,1132813824
067.149.228.000,1133896704
067.150.031.000,1133911808
067.150.051.000,1133916928
067.150.153.000,1133943040
067.175.105.000,1135569152
067.192.036.000,1136665600
067.198.073.000,1137068288
067.198.113.000,1137078528
067.206.241.000,1137635584
067.215.007.000,1138165504
067.215.054.000,1138177536
067.216.024.000,1138235392
067.218.145.000,1138397440
067.223.195.000,1138737920
067.227.120.000,1138980864
067.233.241.000,1139405056
067.236.246.000,1139602944
067.238.120.000,1139701760
067.238.178.000,1139716608
067.248.088.000,1140348928
067.251.073.000,1140541696
068.001.184.000,1140963328
068.031.141.000,1142918400
068.043.133.000,1143702784
068.045.241.000,1143861504
068.046.025.000,1143871744
068.053.072.000,1144342528
068.057.009.000,1144588544
068.058.099.000,1144677120
068.071.092.000,1145527296
068.074.133.000,1145734400
068.087.174.000,1146596864
068.088.231.000,1146676992
068.093.017.000,1146949888
068.096.207.000,1147195136
068.113.090.000,1148279296
068.120.194.000,1148764672
068.129.013.000,1149308160
068.150.131.000,1150714624
068.151.082.000,1150767616
068.154.022.000,1150948864
068.170.101.000,1152017664
068.174.062.000,1152269824
068.178.226.000,1152573952
068.184.094.000,1152933376
068.200.182.000,1154004480
068.215.201.000,1154992384
068.220.059.000,1155283712
068.224.108.000,1155558400
068.225.205.000,1155648768
068.230.136.000,1155958784
068.234.002.000,1156186624
068.237.022.000,1156388352
068.238.166.000,1156490752
068.246.029.000,1156979968
069.002.150.000,1157797376
069.014.088.000,1158567936
069.016.111.000,1158704896
069.022.187.000,1159117568
069.022.189.000,1159118080
069.031.100.000,1159685120
069.031.153.000,1159698688
069.031.189.000,1159707904
069.036.074.000,1160006144
069.040.169.000,1160292608
069.044.028.000,1160518656
069.046.026.000,1160649216
069.052.029.000,1161043200
069.054.183.000,1161213696
069.057.030.000,1161371136
069.068.100.000,1162109952
069.069.195.000,1162199808
069.070.076.000,1162234880
069.077.091.000,1162697472
069.084.138.000,1163168256
069.088.221.000,1163451648
069.095.185.000,1163901184
069.096.105.000,1163946240
069.112.195.000,1165017856
069.121.113.000,1165586688
069.130.065.000,1166164224
069.141.173.000,1166912768
069.153.136.000,1167689728
069.154.038.000,1167730176
069.157.196.000,1167967232
069.158.232.000,1168041984
069.166.038.000,1168516608
069.185.092.000,1169775616
069.194.152.000,1170380800
069.202.224.000,1170923520
069.204.073.000,1171015936
069.204.186.000,1171044864
069.204.248.000,1171060736
069.207.152.000,1171232768
069.209.028.000,1171332096
069.218.227.000,1171972864
069.233.148.000,1172935680
069.234.227.000,1173021440
070.004.215.000,1174722304
070.011.038.000,1175135744
070.022.079.000,1175867136
070.022.166.000,1175889408
070.029.197.000,1176356096
070.031.209.000,1176490240
070.047.253.000,1177550080
070.049.054.000,1177630208
070.055.231.000,1178068736
070.067.004.000,1178797056
070.069.031.000,1178935040
070.069.140.000,1178962944
070.074.134.000,1179289088
070.084.117.000,1179940096
070.092.158.000,1180474880
070.097.203.000,1180814080
070.098.009.000,1180829952
070.098.047.000,1180839680
070.109.115.000,1181577984
070.111.198.000,1181730304
070.113.005.000,1181811968
070.126.070.000,1182680576
070.126.248.000,1182726144
070.130.068.000,1182942208
070.132.047.000,1183067904
070.134.170.000,1183230464
070.138.184.000,1183496192
070.159.118.000,1184855552
070.159.124.000,1184857088
070.165.102.000,1185244672
070.180.147.000,1186239232
070.191.036.000,1186931712
070.194.242.000,1187181056
070.196.085.000,1187271936
070.196.194.000,1187299840
070.197.085.000,1187337472
070.203.044.000,1187720192
070.207.211.000,1188025088
070.213.240.000,1188425728
070.223.145.000,1189056768
070.228.196.000,1189397504
070.229.186.000,1189460480
070.237.011.000,1189939968
070.247.210.000,1190646272
071.001.092.000,1191271424
071.012.039.000,1191978752
071.016.102.000,1192257024
071.024.065.000,1192771840
071.025.190.000,1192869376
071.032.087.000,1193301760
071.039.153.000,1193777408
071.040.200.000,1193854976
071.044.102.000,1194092032
071.058.117.000,1195013376
071.072.133.000,1195934976
071.078.135.000,1196328704
071.081.203.000,1196542720
071.085.129.000,1196785920
071.088.102.000,1196975616
071.094.125.000,1197374720
071.098.162.000,1197646336
071.103.127.000,1197965056
071.111.134.000,1198491136
071.113.147.000,1198625536
071.114.108.000,1198681088
071.127.240.000,1199566848
071.133.102.000,1199924736
071.137.111.000,1200189184
071.138.226.000,1200284160
071.141.180.000,1200468992
071.142.136.000,1200523264
071.143.051.000,1200567040
071.149.028.000,1200954368
071.164.016.000,1201934336
071.166.049.000,1202073856
071.173.049.000,1202532608
071.187.040.000,1203447808
071.187.043.000,1203448576
071.202.032.000,1204428800
071.211.110.000,1205038592
071.212.011.000,1205078784
071.220.065.000,1205616896
071.221.232.000,1205725184
071.224.086.000,1205884416
071.229.032.000,1206198272
071.231.001.000,1206321408
071.233.074.000,1206471168
071.233.141.000,1206488320
071.235.153.000,1206622464
071.242.059.000,1207057152
071.244.209.000,1207226624
071.247.170.000,1207413248
071.249.226.000,1207558656
071.251.106.000,1207659008
071.252.168.000,1207740416
072.007.017.000,1208422656
072.010.189.000,1208663296
072.011.044.000,1208691712
072.013.170.000,1208855040
072.022.185.000,1209448704
072.025.181.000,1209644288
072.028.067.000,1209811712
072.028.120.000,1209825280
072.041.109.000,1210674432
072.070.009.000,1212549376
072.073.146.000,1212781056
072.074.057.000,1212823808
072.082.119.000,1213363968
072.084.042.000,1213475328
072.086.001.000,1213595904
072.099.236.000,1214508032
072.100.011.000,1214515968
072.101.143.000,1214615296
072.112.049.000,1215312128
072.117.208.000,1215680512
072.118.190.000,1215741440
072.126.207.000,1216270080
072.138.207.000,1217056512
072.142.113.000,1217294592
072.146.135.000,1217562368
072.154.167.000,1218094848
072.162.180.000,1218622464
072.169.216.000,1219090432
072.170.202.000,1219152384
072.176.048.000,1219506176
072.181.091.000,1219844864
072.183.215.000,1220007680
072.183.239.000,1220013824
072.186.027.000,1220156160
072.189.226.000,1220403712
072.198.099.000,1220961024
072.202.039.000,1221207808
072.214.235.000,1222044416
072.230.185.000,1223080192
072.238.236.000,1223617536
072.239.085.000,1223644416
072.244.051.000,1223963392
072.248.058.000,1224227328
072.251.242.000,1224471040
072.253.105.000,1224567040
073.004.035.000,1225007872
073.038.233.000,1227286784
073.062.083.000,1228821248
073.067.129.000,1229160704
073.072.086.000,1229477376
073.074.230.000,1229645312
073.082.054.000,1230124544
073.083.125.000,1230208256
073.095.200.000,1231013888
073.102.036.000,1231430656
073.132.113.000,1233416448
073.132.138.000,1233422848
073.136.086.000,1233671680
073.139.199.000,1233897216
073.147.168.000,1234413568
073.149.054.000,1234515456
073.149.060.000,1234516992
073.173.083.000,1236095744
073.173.247.000,1236137728
073.177.237.000,1236397312
073.182.068.000,1236681728
073.183.076.000,1236749312
073.189.053.000,1237136640
073.193.189.000,1237433600
073.195.135.000,1237550848
073.195.184.000,1237563392
073.199.083.000,1237799680
073.204.240.000,1238167552
073.205.135.000,1238206208
073.214.075.000,1238780672
073.215.029.000,1238834432
073.217.018.000,1238962688
073.221.129.000,1239253248
073.225.232.000,1239541760
073.245.091.000,1240816384
073.246.157.000,1240898816
073.249.066.000,1241072128
073.249.172.000,1241099264
073.253.078.000,1241337344
074.005.085.000,1241863424
074.010.248.000,1242232832
074.012.120.000,1242331136
074.015.108.000,1242524672
074.017.172.000,1242672128
074.025.244.000,1243214848
074.043.215.000,1244387072
074.045.060.000,1244478464
074.050.091.000,1244814080
074.054.136.000,1245087744
074.057.011.000,1245252352
074.070.227.000,1246159616
074.074.049.000,1246376192
074.075.070.000,1246447104
074.087.232.000,1247275008
074.089.187.000,1247394560
074.097.030.000,1247878656
074.100.024.000,1248073728
074.106.075.000,1248480000
074.107.048.000,1248538624
074.114.222.000,1249041920
074.121.112.000,1249472512
074.129.038.000,1249977856
074.142.018.000,1250824704
074.147.088.000,1251170304
074.152.027.000,1251482368
074.159.253.000,1251998976
074.162.214.000,1252185600
074.180.139.000,1253346048
074.196.132.000,1254392832
074.197.009.000,1254426880
074.199.156.000,1254595584
074.200.099.000,1254646528
074.210.145.000,1255313664
074.212.153.000,1255446784
074.212.164.000,1255449600
074.215.183.000,1255651072
074.224.171.000,1256237824
074.229.241.000,1256583424
074.233.170.000,1256827392
074.234.224.000,1256906752
074.236.250.000,1257044480
074.237.193.000,1257095424
074.245.157.000,1257610496
074.246.087.000,1257658112
074.250.047.000,1257910016
074.250.255.000,1257963264
075.006.042.000,1258695168
075.008.233.000,1258875136
075.009.230.000,1258939904
075.020.099.000,1259627264
075.021.078.000,1259687424
075.025.028.000,1259936768
075.034.032.000,1260527616
075.039.025.000,1260853504
075.041.245.000,1261040896
075.044.051.000,1261187840
075.050.133.000,1261602048
075.065.100.000,1262576640
075.069.200.000,1262864384
075.072.047.000,1263021824
075.081.184.000,1263646720
075.126.229.000,1266607360
075.133.205.000,1267059968
075.140.041.000,1267476736
075.143.019.000,1267667712
075.146.225.000,1267917056
075.168.217.000,1269356800
075.171.048.000,1269510144
075.173.075.000,1269648128
075.187.045.000,1270557952
075.199.036.000,1271342080
075.203.010.000,1271597568
075.207.107.000,1271884544
075.207.123.000,1271888640
075.227.212.000,1273222144
075.229.239.000,1273360128
075.232.202.000,1273547264
075.239.091.000,1273977600
075.249.097.000,1274634496
076.005.055.000,1275410176
076.007.218.000,1275582976
076.045.095.000,1278041856
076.047.231.000,1278207744
076.052.090.000,1278499328
076.060.089.000,1279023360
076.062.008.000,1279133696
076.076.152.000,1280088064
076.078.178.000,1280225792
076.080.203.000,1280363264
076.092.031.000,1281105664
076.094.025.000,1281235200
076.106.205.000,1282067712
076.112.226.000,1282466304
076.114.021.000,1282544896
076.115.036.000,1282614272
076.118.021.000,1282807040
076.121.129.000,1283031296
076.124.001.000,1283195136
076.126.068.000,1283343360
076.128.029.000,1283464448
076.132.042.000,1283729920
076.142.053.000,1284388096
076.150.110.000,1284926976
076.168.142.000,1286114816
076.169.223.000,1286201088
076.177.177.000,1286713600
076.210.224.000,1288888320
076.216.042.000,1289234944
076.227.032.000,1289953280
076.227.190.000,1289993728
076.231.136.000,1290242048
076.250.185.000,1291499776
077.011.050.000,1292579328
077.012.232.000,1292691456
077.013.157.000,1292737792
077.013.172.000,1292741632
077.014.064.000,1292779520
077.014.098.000,1292788224
077.020.083.000,1293177600
077.023.189.000,1293401344
077.037.091.000,1294293760
077.041.080.000,1294553088
077.046.068.000,1294877696
077.050.214.000,1295177216
077.051.114.000,1295217152
077.064.115.000,1296069376
077.064.128.000,1296072704
077.074.180.000,1296741376
077.080.028.000,1297095680
077.087.194.000,1297596928
077.094.016.000,1298010112
077.098.200.000,1298319360
077.125.225.000,1300095232
077.127.228.000,1300227072
077.128.056.000,1300248576
077.129.037.000,1300309248
077.131.062.000,1300446720
077.140.005.000,1301021952
077.147.059.000,1301494528
077.150.086.000,1301698048
077.160.251.000,1302395648
077.163.056.000,1302542336
077.165.203.000,1302711040
077.179.149.000,1303614720
077.182.112.000,1303801856
077.184.187.000,1303952128
077.191.199.000,1304413952
077.195.018.000,1304629760
077.195.030.000,1304632832
077.195.114.000,1304654336
077.223.074.000,1306479104
077.224.114.000,1306554880
077.226.082.000,1306677760
077.228.158.000,1306828288
077.234.137.000,1307216128
077.234.222.000,1307237888
078.001.194.000,1308738048
078.009.230.000,1309271552
078.016.038.000,1309681152
078.016.252.000,1309735936
078.018.242.000,1309864448
078.024.235.000,1310255872
078.041.171.000,1311353600
078.043.051.000,1311453952
078.049.077.000,1311853824
078.050.070.000,1311917568
078.051.087.000,1311987456
078.058.008.000,1312425984
078.060.216.000,1312610304
078.066.150.000,1312986624
078.066.226.000,1313006080
078.067.163.000,1313055488
078.080.158.000,1313906176
078.108.114.000,1315729920
078.110.076.000,1315851264
078.112.028.000,1315970048
078.135.128.000,1317502976
078.156.152.000,1318885376
078.159.154.000,1319082496
078.161.194.000,1319223808
078.168.053.000,1319646464
078.168.243.000,1319695104
078.170.243.000,1319826176
078.172.194.000,1319944704
078.177.076.000,1320242176
078.186.244.000,1320875008
078.189.109.000,1321037056
078.193.159.000,1321312000
078.194.152.000,1321375744
078.197.132.000,1321567232
078.200.100.000,1321755648
078.200.132.000,1321763840
078.204.034.000,1322000896
078.204.154.000,1322031616
078.205.216.000,1322113024
078.209.157.000,1322360064
078.219.115.000,1323004672
078.239.014.000,1324289536
079.022.117.000,1326871808
079.031.215.000,1327486720
079.048.032.000,1328553984
079.049.160.000,1328652288
079.059.146.000,1329304064
079.062.151.000,1329501952
079.066.117.000,1329755392
079.093.012.000,1331497984
079.094.073.000,1331579136
079.095.085.000,1331647744
079.107.062.000,1332428288
079.111.240.000,1332736000
079.117.159.000,1333108480
079.118.003.000,1333134080
079.121.155.000,1333369600
079.145.174.000,1334947328
079.146.228.000,1335026688
079.153.045.000,1335438592
079.154.042.000,1335503360
079.157.123.000,1335720704
079.158.222.000,1335811584
079.165.158.000,1336253952
079.177.193.000,1337049344
079.180.231.000,1337255680
079.190.129.000,1337884928
079.210.011.000,1339165440
079.212.089.000,1339316480
079.219.180.000,1339798528
079.222.098.000,1339974144
079.245.188.000,1341504512
080.000.209.000,1342230784
080.003.170.000,1342417408
080.009.157.000,1342807296
080.010.050.000,1342845440
080.012.151.000,1343002368
080.015.213.000,1343214848
080.017.049.000,1343303936
080.018.026.000,1343363584
080.020.162.000,1343529472
080.034.229.000,1344464128
080.045.175.000,1345171200
080.047.035.000,1345266432
080.057.211.000,1345966848
080.073.251.000,1347025664
080.074.213.000,1347081472
080.075.092.000,1347116032
080.078.076.000,1347308544
080.080.066.000,1347437056
080.080.241.000,1347481856
080.081.133.000,1347519744
080.107.133.000,1349223680
080.111.012.000,1349454848
080.113.164.000,1349624832
080.115.100.000,1349739520
080.116.100.000,1349805056
080.127.149.000,1350538496
080.131.135.000,1350797056
080.132.102.000,1350854144
080.135.054.000,1351038464
080.166.069.000,1353073920
080.169.003.000,1353253632
080.174.219.000,1353636608
080.181.025.000,1354045696
080.191.188.000,1354742784
080.197.182.000,1355134464
080.199.003.000,1355219712
080.199.055.000,1355233024
080.204.148.000,1355584512
080.207.154.000,1355782656
080.211.051.000,1356018432
080.214.085.000,1356223744
080.226.063.000,1357004544
080.228.018.000,1357124096
080.237.076.000,1357728768
080.238.234.000,1357834752
081.005.116.000,1359311872
081.013.194.000,1359856128
081.024.189.000,1360575744
081.027.116.000,1360753664
081.029.172.000,1360899072
081.044.228.000,1361896448
081.048.222.000,1362157056
081.058.163.000,1362797312
081.067.167.000,1363388160
081.081.137.000,1364297984
081.083.140.000,1364429824
081.092.010.000,1364986368
081.101.223.000,1365630720
081.103.095.000,1365729024
081.122.060.000,1366965248
081.127.092.000,1367301120
081.128.228.000,1367401472
081.131.036.000,1367548928
081.131.139.000,1367575296
081.131.181.000,1367586048
081.144.159.000,1368432384
081.145.111.000,1368485632
081.147.045.000,1368599808
081.157.154.000,1369283072
081.167.027.000,1369905920
081.169.158.000,1370070528
081.170.042.000,1370106368
081.174.207.000,1370410752
081.188.033.000,1371283712
081.197.098.000,1371890176
081.197.160.000,1371906048
081.199.142.000,1372032512
081.213.114.000,1372942848
081.225.208.000,1373753344
081.226.027.000,1373772544
081.235.039.000,1374365440
081.242.021.000,1374819584
081.243.083.000,1374900992
081.244.090.000,1374968320
081.249.228.000,1375331328
081.254.048.000,1375612928
082.004.248.000,1376057344
082.014.035.000,1376658176
082.015.224.000,1376772096
082.018.128.000,1376944128
082.019.149.000,1377015040
082.030.045.000,1377709312
082.043.044.000,1378561024
082.045.114.000,1378710016
082.054.145.000,1379307776
082.054.155.000,1379310336
082.061.087.000,1379751680
082.066.028.000,1380064256
082.067.179.000,1380168448
082.080.241.000,1381036288
082.095.175.000,1382002432
082.101.206.000,1382403584
082.103.238.000,1382542848
082.115.182.000,1383314944
082.121.001.000,1383661824
082.122.197.000,1383777536
082.134.203.000,1384565504
082.136.090.000,1384667648
082.140.254.000,1384971776
082.147.248.000,1385428992
082.152.011.000,1385696000
082.159.214.000,1386206720
082.165.250.000,1386609152
082.168.045.000,1386753280
082.180.228.000,1387586560
082.196.214.000,1388631552
082.199.161.000,1388814592
082.221.193.000,1390264576
082.228.202.000,1390725632
082.230.073.000,1390823680
082.238.005.000,1391330560
082.243.048.000,1391669248
082.247.011.000,1391921920
083.004.034.000,1392779776
083.005.093.000,1392860416
083.010.073.000,1393182976
083.011.252.000,1393294336
083.013.244.000,1393423360
083.016.168.000,1393600512
083.018.043.000,1393699584
083.022.214.000,1394005504
083.026.098.000,1394237952
083.040.184.000,1395177472
083.050.240.000,1395847168
083.053.183.000,1396029184
083.055.129.000,1396146432
083.062.097.000,1396596992
083.079.001.000,1397686528
083.091.111.000,1398501120
083.097.018.000,1398870528
083.116.042.000,1400121856
083.122.207.000,1400557312
083.122.231.000,1400563456
083.125.242.000,1400762880
083.127.046.000,1400843776
083.129.154.000,1401002496
083.131.135.000,1401128704
083.139.105.000,1401645312
083.140.128.000,1401716736
083.142.048.000,1401827328
083.147.197.000,1402193152
083.152.137.000,1402505472
083.155.192.000,1402716160
083.159.159.000,1402969856
083.169.021.000,1403589888
083.175.136.000,1404012544
083.193.065.000,1405174016
083.198.101.000,1405510912
083.202.005.000,1405748480
083.205.166.000,1405986304
083.230.006.000,1407583744
083.233.171.000,1407822592
083.242.194.000,1408418304
083.243.248.000,1408497664
083.248.129.000,1408794880
083.251.251.000,1409022720
084.003.105.000,1409509632
084.005.002.000,1409614336
084.008.048.000,1409822720
084.027.211.000,1411109632
084.039.205.000,1411894528
084.047.188.000,1412414464
084.047.221.000,1412422912
084.049.220.000,1412553728
084.051.069.000,1412646144
084.053.091.000,1412782848
084.054.107.000,1412852480
084.074.066.000,1414152704
084.075.187.000,1414249216
084.090.038.000,1415194112
084.100.090.000,1415862784
084.110.071.000,1416513280
084.127.144.000,1417646080
084.130.186.000,1417853440
084.134.015.000,1418071808
084.136.030.000,1418206720
084.137.143.000,1418301184
084.140.156.000,1418501120
084.141.189.000,1418575104
084.145.191.000,1418837760
084.146.060.000,1418869760
084.147.002.000,1418920448
084.163.155.000,1420008192
084.167.036.000,1420239872
084.177.129.000,1420919040
084.181.073.000,1421166848
084.188.083.000,1421628160
084.196.006.000,1422132736
084.214.154.000,1423350272
084.220.223.000,1423761152
084.229.133.000,1424327936
084.236.246.000,1424815616
084.242.105.000,1425172736
084.245.147.000,1425380096
085.000.043.000,1426074368
085.016.012.000,1427115008
085.018.174.000,1427287552
085.024.206.000,1427688960
085.029.226.000,1428021760
085.031.094.000,1428119040
085.033.189.000,1428274432
085.037.136.000,1428523008
085.038.009.000,1428556032
085.039.016.000,1428623360
085.047.115.000,1429172992
085.049.115.000,1429304064
085.050.169.000,1429383424
085.052.246.000,1429534208
085.063.004.000,1430193152
085.068.129.000,1430552832
085.071.078.000,1430736384
085.087.031.000,1431772928
085.088.145.000,1431867648
085.092.255.000,1432157952
085.100.187.000,1432664832
085.106.174.000,1433054720
085.122.242.000,1434120704
085.126.119.000,1434351360
085.128.077.000,1434471680
085.134.201.000,1434896640
085.142.223.000,1435426560
085.144.020.000,1435505664
085.145.021.000,1435571456
085.146.159.000,1435672320
085.147.072.000,1435715584
085.151.111.000,1435987712
085.157.056.000,1436366848
085.161.244.000,1436677120
085.165.098.000,1436901888
085.170.237.000,1437265152
085.175.200.000,1437583360
085.175.232.000,1437591552
085.188.073.000,1438402816
085.193.205.000,1438764288
085.195.063.000,1438859008
085.195.169.000,1438886144
085.199.254.000,1439170048
085.219.037.000,1440425216
085.227.070.000,1440957952
085.232.246.000,1441330688
085.235.003.000,1441465088
085.235.181.000,1441510656
085.239.129.000,1441759488
086.013.240.000,1443753984
086.023.224.000,1444405248
086.026.173.000,1444588800
086.039.013.000,1445399808
086.042.081.000,1445613824
086.043.064.000,1445675008
086.048.144.000,1446023168
086.055.011.000,1446447872
086.055.104.000,1446471680
086.055.150.000,1446483456
086.065.255.000,1447165696
086.067.164.000,1447273472
086.068.056.000,1447311360
086.073.134.000,1447659008
086.084.060.000,1448360960
086.086.104.000,1448503296
086.090.246.000,1448801792
086.096.020.000,1449137152
086.117.009.000,1450510592
086.119.065.000,1450656000
086.119.132.000,1450673152
086.125.156.000,1451072512
086.127.130.000,1451196928
086.127.167.000,1451206400
086.132.194.000,1451540992
086.135.014.000,1451691520
086.142.119.000,1452177152
086.144.219.000,1452333824
086.149.014.000,1452609024
086.151.245.000,1452799232
086.167.055.000,1453799168
086.167.215.000,1453840128
086.172.207.000,1454165760
086.186.100.000,1455055872
086.191.214.000,1455412736
086.216.156.000,1457036288
086.229.073.000,1457867008
086.238.048.000,1458450432
086.238.142.000,1458474496
086.239.058.000,1458518528
086.251.204.000,1459342336
087.001.209.000,1459736832
087.001.218.000,1459739136
087.003.046.000,1459826176
087.016.158.000,1460706816
087.017.134.000,1460766208
087.023.118.000,1461155328
087.028.225.000,1461510400
087.032.037.000,1461724416
087.040.019.000,1462244096
087.054.143.000,1463193344
087.054.200.000,1463207936
087.058.033.000,1463427328
087.067.054.000,1464022528
087.071.140.000,1464306688
087.077.001.000,1464664320
087.080.060.000,1464876032
087.082.214.000,1465046528
087.096.008.000,1465911296
087.101.236.000,1466297344
087.104.202.000,1466485248
087.109.157.000,1466801408
087.118.016.000,1467355136
087.120.018.000,1467486720
087.123.011.000,1467681536
087.134.220.000,1468455936
087.146.127.000,1469218560
087.146.132.000,1469219840
087.149.248.000,1469446144
087.157.221.000,1469963520
087.176.083.000,1471173376
087.180.222.000,1471471104
087.185.133.000,1471776000
087.186.218.000,1471863296
087.194.151.000,1472370432
087.213.093.000,1473600768
087.216.094.000,1473797632
